ppd_id,PlanName,StateAbbrev,planf,ActAssets_AVA_2014,ActAssets_AVA_2015,ActAssets_AVA_2016,ActAssets_GASB_2014,ActAssets_GASB_2015,ActAssets_GASB_2016,ActAssets_Smooth_2014,ActAssets_Smooth_2015,ActAssets_Smooth_2016,actives_tot_2014,actives_tot_2015,actives_tot_2016,ActiveSalaries_2014,ActiveSalaries_2015,ActiveSalaries_2016,ActLiabilities_GASB_2014,ActLiabilities_GASB_2015,ActLiabilities_GASB_2016,beneficiaries_tot_2014,beneficiaries_tot_2015,beneficiaries_tot_2016,BeneficiaryBenefit_avg_2014,BeneficiaryBenefit_avg_2015,BeneficiaryBenefit_avg_2016,benefits_tot_2014,benefits_tot_2015,benefits_tot_2016,CoveredPayroll_GASB67_2014,CoveredPayroll_GASB67_2015,CoveredPayroll_GASB67_2016,expense_TotBenefits_2014,expense_TotBenefits_2015,expense_TotBenefits_2016,MktAssets_net_2014,MktAssets_net_2015,MktAssets_net_2016,NetPosition_2014,NetPosition_2015,NetPosition_2016,payroll_2014,payroll_2015,payroll_2016,TotalPensionLiability_2014,TotalPensionLiability_2015,TotalPensionLiability_2016,UAAL_GASB_2014,UAAL_GASB_2015,UAAL_GASB_2016,al,al_source,payroll,payroll_source,assets.mv,assets.mv_source,assets.av,assets.av_source,uaal,uaal_source,actives,actives_source,beneficiaries,beneficiaries_source,benefits,benefits_source,avgbenefit.ppd,avgbenefit.ppd_source,avgsalary,avgbenefit,avgbenefit_best,AssetSmoothingPeriod_GASB_2014,AssetSmoothingPeriod_GASB_2015,AssetSmoothingPeriod_GASB_2016,openclosedf_2014,openclosedf_2015,openclosedf_2016,pctdollf_2014,pctdollf_2015,pctdollf_2016,UAALAmortPeriod_GASB_2014,UAALAmortPeriod_GASB_2015,UAALAmortPeriod_GASB_2016,assetperiod,assetperiod_source,openclosedf,openclosedf_source,pctdollf,pctdollf_source,amortperiod,amortperiod_source
97,San Diego County,CA,General-Local,NA,NA,NA,9824431,10535337,11030635,9899961.827,10586289.627,11046463.48,17466,17656,17768,1122864.5,1163362.75,1206940.25,12141149,13080080,14349090,16373,17186,17734,34.30799865722656,34.86000061035156,35.555999755859375,NA,NA,NA,1072896,1120001,1140883,558014.566,589683.691,625470.2779999999,10180694.949,10330329.626,10261267.921,10180694.9,10330330,10261300,1122864,1163363,1206941,12318409,13137896,14559300,2316718,2544743,3318455,14349090,ActLiabilities_GASB_2016,1206941,payroll_2016,10261267.921,MktAssets_net_2016,11030635,ActAssets_GASB_2016,3318455,UAAL_GASB_2016,17768,actives_tot_2016,17734,beneficiaries_tot_2016,625470.2779999999,expense_TotBenefits_2016,35555.999755859375,BeneficiaryBenefit_avg_2016,67927.79153534444,35269.55441524754,35269.55441524754,5,5,5,fixed,fixed,fixed,levpercent,levpercent,levpercent,20,20,20,5,AssetSmoothingPeriod_GASB_2016,fixed,openclosedf_2016,levpercent,pctdollf_2016,20,UAALAmortPeriod_GASB_2016
98,San Francisco City & County,CA,General-Local,NA,NA,NA,18012088,19653338,20654703,18012088,19653339,20654703,29516,30837,32406,2538718.75,2700740,2902722.25,21122567,22970893,24403882,26862,27487,28286,41.097450256347656,42.09559631347656,43.95319366455078,1103959.75,1157081.625,NA,2535963,2640153,3062422,1062229,1118691,1243260,19920607,20428069,20154503,19920607,20428069,20154503,2640153,2820968,3062422,21691042,22724102,25967281,3110479,3317555,3749179,24403882,ActLiabilities_GASB_2016,3062422,payroll_2016,20154503,MktAssets_net_2016,20654703,ActAssets_GASB_2016,3749179,UAAL_GASB_2016,32406,actives_tot_2016,28286,beneficiaries_tot_2016,1157081.625,benefits_tot_2015,43953.19366455078,BeneficiaryBenefit_avg_2016,94501.69721656483,40906.51293926324,40906.51293926324,5,5,5,NA,closed,closed,levpercent,levpercent,levpercent,15,15,17,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,17,UAALAmortPeriod_GASB_2016
99,South Carolina Police,SC,Safety,NA,NA,NA,4105308,4266794,4354853,4105308,4266794,4354853,26697,26575,26651,1076885,1053009.5,1312199,5905828,6162095,6567397,16103,16709,17288,19.600446701049805,19.569034576416016,19.753355026245117,NA,NA,NA,1033189,1076885,1105703,315626,326979,341496,3985102,3971825,3876036,3985102,3971825,3876036,1076885,1105703,1187195,5899529,6151321,6412510,1800520,1895301,2212544,6567397,ActLiabilities_GASB_2016,1187195,payroll_2016,3876036,MktAssets_net_2016,4354853,ActAssets_GASB_2016,2212544,UAAL_GASB_2016,26651,actives_tot_2016,17288,beneficiaries_tot_2016,341496,expense_TotBenefits_2016,19753.355026245117,BeneficiaryBenefit_avg_2016,44545.98326516829,19753.354928273948,19753.354928273948,5,5,5,open,open,open,levpercent,levpercent,levpercent,27,27,30,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
100,South Carolina RS,SC,General-S&L,NA,NA,NA,26910740,27365921,27293968,26910740,27365921,27293968,185265,187318,190923,7202621,7418513.5,8213042,42889614,44119176,45859906,131510,134640,137855,19.812000274658203,19.930999755859375,20.06800079345703,2604716.5,2683547,2766462.890625,7434820,7539996,7765588,2481386,2610950,2689478,25738521,25131828,23996362,25738521,25131828,23996362,7539996,7765588,8213042,42955206,44097310,45356215,15978874,16753255,18565938,45859906,ActLiabilities_GASB_2016,8213042,payroll_2016,23996362,MktAssets_net_2016,27293968,ActAssets_GASB_2016,18565938,UAAL_GASB_2016,190923,actives_tot_2016,137855,beneficiaries_tot_2016,2766462.890625,benefits_tot_2016,20068.00079345703,BeneficiaryBenefit_avg_2016,43017.56205381227,20067.918397047622,20067.918397047622,5,5,5,open,open,open,levpercent,levpercent,levpercent,30,30,30,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
101,South Dakota RS,SD,General-S&L,NA,NA,NA,9887095.388,10352405.041,10851252.302,9887095.388,10352405.041,10851252.302,38951,39383,39940,1587075,1654782.75,1724418.375,9887095.388,10352405.041,10851252.302,24562,25489,26420,18.09600067138672,18.62299919128418,19.114999771118164,444472.65625,474690.21875,505019.3125,1685627.785,1758315.755,1829641.099,425823.928,456297.424,487053.001,10607554.492,10776533.615,10513462.127,10607554.492,10776533.615,10513462.127,1587075.036,1654800,1724400,9887095.388,10352405.041,10851252.302,0,0,0,10851252.302,ActLiabilities_GASB_2016,1724400,payroll_2016,10513462.127,MktAssets_net_2016,10851252.302,ActAssets_GASB_2016,0,UAAL_GASB_2016,39940,actives_tot_2016,26420,beneficiaries_tot_2016,505019.3125,benefits_tot_2016,19114.999771118164,BeneficiaryBenefit_avg_2016,43174.76214321482,19115.03832323997,19115.03832323997,1,5,5,open,NA,NA,levpercent,levpercent,levpercent,20,0,0,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2014,levpercent,pctdollf_2016,0,UAALAmortPeriod_GASB_2016
102,St. Louis School Employees,MO,Teachers,NA,NA,NA,926905.797,915391.079,NA,926905.797,915391.079,NA,5011,5034,NA,245699.359375,252127.890625,NA,1093593.248,1165766.472,NA,4624,4587,NA,22.721942901611328,22.95528221130371,NA,105066.265625,105295.8828125,NA,225893.514,243280.015,NA,108879.427,108623.243,108388.052,936930.499,868679.049,850180.422,936930.499,868679.049,NA,245699.583,252127.288,NA,1201998.138,1190927.335,NA,166687.451,162302.064,NA,1165766.472,ActLiabilities_GASB_2015,252127.288,payroll_2015,850180.422,MktAssets_net_2016,915391.079,ActAssets_GASB_2015,162302.064,UAAL_GASB_2015,5034,actives_tot_2015,4587,beneficiaries_tot_2015,105295.8828125,benefits_tot_2015,22955.28221130371,BeneficiaryBenefit_avg_2015,50084.8804131903,22955.28293274471,22955.28293274471,NA,NA,NA,closed,NA,NA,levdollar,NA,NA,22,NA,NA,NA,AssetSmoothingPeriod_GASB_2014,closed,openclosedf_2014,levdollar,pctdollf_2014,22,UAALAmortPeriod_GASB_2014
103,St. Paul Teachers,MN,Teachers,NA,NA,NA,947972,999736,1007360,947972,999736,1007360,3876,3597,3455,273990,280488,271781,1533603,1596770,1592570,3529,3792,3802,29.96379280090332,28.712514877319336,29.239093780517578,NA,NA,NA,259740,263844,258787,105742.222,108877.858,111167.037,1045435.289,1014968.633,959665.81,1045435,1014969,959666,259740,263844,258787,1581227,1596770,1592570,585631,597034,585210,1592570,ActLiabilities_GASB_2016,258787,payroll_2016,959665.81,MktAssets_net_2016,1007360,ActAssets_GASB_2016,585210,UAAL_GASB_2016,3455,actives_tot_2016,3802,beneficiaries_tot_2016,111167.037,expense_TotBenefits_2016,29239.093780517578,BeneficiaryBenefit_avg_2016,74902.17076700434,29239.094423987375,29239.094423987375,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,27,27,26,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,26,UAALAmortPeriod_GASB_2016
104,Texas County & District,TX,General-Local,NA,NA,NA,23751800,25398800,NA,11392427.088,12122510.787,NA,125860,129217,NA,5778988,6122301.5,NA,26252800,28632500,NA,53169,56362,NA,19.031999588012695,19.643999099731445,NA,NA,NA,NA,NA,NA,NA,964456.438,1069109.567,NA,24715158.467,24529677.668,NA,NA,NA,NA,5779e3,6122300,NA,NA,NA,NA,2501e3,3233700,NA,28632500,ActLiabilities_GASB_2015,6122300,payroll_2015,24529677.668,MktAssets_net_2015,25398800,ActAssets_GASB_2015,3233700,UAAL_GASB_2015,129217,actives_tot_2015,56362,beneficiaries_tot_2015,1069109.567,expense_TotBenefits_2015,19643.999099731445,BeneficiaryBenefit_avg_2015,47379.98870117709,18968.623664880593,18968.623664880593,5,5,NA,closed,closed,NA,levpercent,levpercent,NA,20,20,NA,5,AssetSmoothingPeriod_GASB_2015,closed,openclosedf_2015,levpercent,pctdollf_2015,20,UAALAmortPeriod_GASB_2015
105,Texas ERS,TX,General-S&L,NA,NA,NA,25431922.496,25850542.024,26557130.705,25431922.496,25850542.024,26557130.705,134162,142409,146390,5953e3,6659647,6806457.5,32924737.211,33868359.95,35303165.362,95840,100003,103758,19.152000427246094,19.402000427246094,19.667999267578125,1835520.25,1940308.25,2040687.75,5955461,6150194.66,6742143.036,1936746.609,2046119.455,2151604.135,25050116.469,23998481.161,24465580.124,25050120,23998480,24465580,6171443.191,6659646.892,6806457.317,39510920,37264925,44222557,7492814.715,8017817.926,8746034.657,35303165.362,ActLiabilities_GASB_2016,6806457.317,payroll_2016,24465580.124,MktAssets_net_2016,26557130.705,ActAssets_GASB_2016,8746034.657,UAAL_GASB_2016,146390,actives_tot_2016,103758,beneficiaries_tot_2016,2040687.75,benefits_tot_2016,19667.999267578125,BeneficiaryBenefit_avg_2016,46495.37070155065,19667.762967674782,19667.762967674782,1,1,1,open,open,open,levpercent,levpercent,levpercent,31,31,31,1,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,31,UAALAmortPeriod_GASB_2016
106,Texas LECOS,TX,Safety,NA,NA,NA,883594.932,909249.614,933534.062,883594.932,909249.614,933534.062,37084,38526,39066,1542e3,1616433.25,1743679,1206769.921,1262311.389,1312392.501,10024,10845,11515,5.327051639556885,5.29127836227417,5.304460525512695,53398.3671875,57383.9140625,61080.86328125,1496013,1506027.764,1725879.688,55227.807,59220.363,62720.133,869877.651,844145.332,860049.223,869878,844140,860049,1609490.56,1750709.09,1743679.004,1542980,1764790,2213802,323174.989,353061.775,378858.439,1312392.501,ActLiabilities_GASB_2016,1743679.004,payroll_2016,860049.223,MktAssets_net_2016,933534.062,ActAssets_GASB_2016,378858.439,UAAL_GASB_2016,39066,actives_tot_2016,11515,beneficiaries_tot_2016,61080.86328125,benefits_tot_2016,5304.460525512695,BeneficiaryBenefit_avg_2016,44634.183279578145,5304.460554168476,5304.460554168476,1,1,1,open,open,open,levpercent,levpercent,levpercent,31,31,31,1,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,31,UAALAmortPeriod_GASB_2016
107,Texas Municipal,TX,General-Local,NA,NA,NA,22860398.815,24347200.578,25843567.417,22860398.815,24347200.578,25843567.417,104019,106894,108891,NA,NA,NA,26646875.266,28378352.783,29963e3,53455,56481,59611,19.241832733154297,19.524885177612305,NA,NA,NA,NA,NA,NA,NA,1028572.12,1102785.029,NA,23727477.926,23708162.58,NA,NA,NA,NA,5375e3,5684e3,6122e3,NA,NA,NA,3786476.450999998,4031152.205,4119e3,29963e3,ActLiabilities_GASB_2016,6122e3,payroll_2016,23708162.58,MktAssets_net_2015,25843567.417,ActAssets_GASB_2016,4119e3,UAAL_GASB_2016,108891,actives_tot_2016,59611,beneficiaries_tot_2016,1102785.029,expense_TotBenefits_2015,19524.885177612305,BeneficiaryBenefit_avg_2015,56221.35897365255,18499.690141081344,18499.690141081344,10,NA,NA,NA,open,NA,levpercent,levpercent,NA,25,25,NA,10,AssetSmoothingPeriod_GASB_2014,open,openclosedf_2015,levpercent,pctdollf_2015,25,UAALAmortPeriod_GASB_2015
108,Texas Teachers,TX,Teachers,NA,NA,NA,128398e3,133485e3,138786e3,128397777.855,133485187.642,138786120.728,857342,828945,847673,39195084,3962e4,42376e3,160036e3,166453e3,174239e3,363182,377738,393914,22.915000915527344,23.124000549316406,23.388999938964844,8322480.5,8734950,9213165,36654291,38448124,40742826.333,8631080.204,9021387.398,9471551.259,132779243.085,128538706.212,134008637.473,132779243.085,128538706,134008637,39195e3,3962e4,42376e3,159496075.886,163887375,171797150,31638e3,32968e3,35453e3,174239e3,ActLiabilities_GASB_2016,42376e3,payroll_2016,134008637.473,MktAssets_net_2016,138786e3,ActAssets_GASB_2016,35453e3,UAAL_GASB_2016,847673,actives_tot_2016,393914,beneficiaries_tot_2016,9213165,benefits_tot_2016,23388.999938964844,BeneficiaryBenefit_avg_2016,49990.975293538904,23388.77267626944,23388.77267626944,5,5,5,open,open,open,levpercent,levpercent,levpercent,29.8,33,33,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,33,UAALAmortPeriod_GASB_2016
109,TN Political Subdivisions,TN,General-Local,NA,NA,NA,7895310.8265,8392337.533,NA,NA,42715414.545,NA,135554,138267,134859,75030,NA,NA,8142483.9145,8495094.154,NA,87421,91683,0,11.967399597167969,12.232802391052246,NA,1046202,1121540,NA,NA,NA,NA,1046202,1121540,1196884,21690184,21940384,22038187,NA,NA,NA,2411045.7695,2447143.959,NA,NA,NA,NA,247173.08799999952,102756.621,NA,8495094.154,ActLiabilities_GASB_2015,2447143.959,payroll_2015,22038187,MktAssets_net_2016,8392337.533,ActAssets_GASB_2015,102756.621,UAAL_GASB_2015,134859,actives_tot_2016,0,beneficiaries_tot_2016,1121540,benefits_tot_2015,12232.802391052246,BeneficiaryBenefit_avg_2015,18145.94472004093,Inf,12232.802391052246,10,NA,10,closed,NA,closed,levdollar,NA,levdollar,6,NA,8,10,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levdollar,pctdollf_2016,8,UAALAmortPeriod_GASB_2016
110,TN State and Teachers,TN,General-State,NA,NA,NA,33098741.321999997,34346448.83799999,NA,NA,42715414.545,NA,78506,69140,NA,75030,NA,NA,35100413.142000005,36077266.079,NA,45869,47292,NA,22.12143325805664,22.71576499938965,NA,1014688,1074274,NA,6583485.835,6282597.034,5997729.641,1014688,1074274,1115822,21214973,21284877,21210039,30680784.134,30725280.037,NA,6084166.461999999,5931403.378,5997729.641,31103890.794,32418219.943,NA,2001671.8200000077,1730817.241000012,NA,36077266.079,ActLiabilities_GASB_2015,5997729.641,payroll_2016,21210039,MktAssets_net_2016,34346448.83799999,ActAssets_GASB_2015,1730817.241000012,UAAL_GASB_2015,69140,actives_tot_2015,47292,beneficiaries_tot_2015,1074274,benefits_tot_2015,22715.76499938965,BeneficiaryBenefit_avg_2015,86747.60834538616,22715.765880064282,22715.765880064282,10,NA,10,closed,NA,closed,levdollar,NA,levdollar,6,NA,8,10,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levdollar,pctdollf_2016,8,UAALAmortPeriod_GASB_2016
111,University of California,CA,Teachers,NA,NA,NA,48327981,53762286,57228542,48327981,53762286,69305423,120568,123768,128513,10395902,11086876,11877642,60417177,65841255,69305423,64191,67321,70077,38.32312774658203,39.37040328979492,40.51124954223633,246e4,2650455,2838906.75,9372583,10047570,10689424,2578054,2798546,3105641,52783867,55055450,54164532,52783867,55055450,54164532,9299817,9927833,10607630,60529332,65705091,69230762,12089196,12078969,12076881,69305423,ActLiabilities_GASB_2016,10607630,payroll_2016,54164532,MktAssets_net_2016,57228542,ActAssets_GASB_2016,12076881,UAAL_GASB_2016,128513,actives_tot_2016,70077,beneficiaries_tot_2016,2838906.75,benefits_tot_2016,40511.24954223633,BeneficiaryBenefit_avg_2016,82541.29932380382,40511.24834111049,40511.24834111049,5,5,5,closed,closed,fixed,levdollar,levdollar,levdollar,NA,NA,15,5,AssetSmoothingPeriod_GASB_2016,fixed,openclosedf_2016,levdollar,pctdollf_2016,15,UAALAmortPeriod_GASB_2016
112,Utah Noncontributory,UT,General-S&L,NA,NA,NA,20225016,21539002,NA,25473963,27124148,NA,71827,68273,NA,3570912,3458286,NA,24043264,24899570,NA,45921,47723,NA,20.68199920654297,21.533000946044922,NA,1043798,1123647,NA,3570912,3458286,NA,1043798,1123647,1184317,21096512,21192437,22618743,21096512,21192437,NA,3567701,3458286,NA,24043264,24899572,NA,3818248,3360568,NA,24899570,ActLiabilities_GASB_2015,3458286,payroll_2015,22618743,MktAssets_net_2016,21539002,ActAssets_GASB_2015,3360568,UAAL_GASB_2015,68273,actives_tot_2015,47723,beneficiaries_tot_2015,1123647,benefits_tot_2015,21533.000946044922,BeneficiaryBenefit_avg_2015,50653.78700218241,23545.187854912725,23545.187854912725,5,5,NA,closed,closed,NA,levpercent,levpercent,NA,19,18,NA,5,AssetSmoothingPeriod_GASB_2015,closed,openclosedf_2015,levpercent,pctdollf_2015,18,UAALAmortPeriod_GASB_2015
113,Vermont State Employees,VT,General-State,NA,NA,NA,1566076,1636267.663,1707267.941,1566075.54,1636267.663,1707267.941,8325,8446,8436,437675.90625,462057.03125,471268.125,2010090,2178826.481,2289451.54,5980,6204,6542,17.467021942138672,17.97486686706543,18.254812240600586,104452.796875,111516.0703125,119422.9765625,437675.917,462057.022,NA,101640.116,107877.482,116214.849,1657245.868,1624861.239,1609650.152,1657245.868,1624861.239,1609650.152,437676,462057.022,471268.111,2008887.949,2169908.969,2271588.388,444014,542558.818,582183.599,2289451.54,ActLiabilities_GASB_2016,471268.111,payroll_2016,1609650.152,MktAssets_net_2016,1707267.941,ActAssets_GASB_2016,582183.599,UAAL_GASB_2016,8436,actives_tot_2016,6542,beneficiaries_tot_2016,119422.9765625,benefits_tot_2016,18254.812240600586,BeneficiaryBenefit_avg_2016,55863.92970602181,18254.811458651788,18254.811458651788,1,1,1,NA,closed,closed,NA,levpercent,levpercent,24,23,22,1,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,22,UAALAmortPeriod_GASB_2016
114,Vermont Teachers,VT,Teachers,NA,NA,NA,1610286,1662345.707,1716296.235,1586515.753,1662345.707,1716296.235,9952,9585,9919,567073.625,576393.6875,586397.0625,2687049,2837374.737,2942024.08,8086,8484,8763,18.230178833007812,18.958974838256836,19.25925064086914,147409.21875,160847.9375,168768.8125,563623.421,560665.8655000001,557708.31,163445.639,148074.836,161120.233,1705364.605,1653947.328,1620899.749,1705364.604,1653116,1620899.749,567074,576393.699,586397.072,2663801.594,2839621,2930423.2,1076764,1175029.03,1225727.845,2942024.08,ActLiabilities_GASB_2016,586397.072,payroll_2016,1620899.749,MktAssets_net_2016,1716296.235,ActAssets_GASB_2016,1225727.845,UAAL_GASB_2016,9919,actives_tot_2016,8763,beneficiaries_tot_2016,168768.8125,benefits_tot_2016,19259.25064086914,BeneficiaryBenefit_avg_2016,59118.56759754008,19259.25054205181,19259.25054205181,NA,NA,NA,NA,NA,NA,levpercent,levpercent,levpercent,NA,NA,NA,NA,AssetSmoothingPeriod_GASB_2014,NA,openclosedf_2014,levpercent,pctdollf_2016,NA,UAALAmortPeriod_GASB_2014
115,Virginia Retirement System,VA,General-S&L,NA,NA,NA,57144567,62083601,65203736,57144567,62083601,65203736,328494,328833,330257,15671359,15901380,16325998,82083384,84711142,87118992,172687,179968,187468,21.036046981811523,21.420202255249023,21.518110275268555,3632652,3854951,4033957,15609501,15826899,16231177,3711208,3935656,4169852,62207257,64074092,63954159,46300708,64025668,63954159,15671359,15901380,16325998,64294672,85386606,87958007,24938817,22627541,21915256,87118992,ActLiabilities_GASB_2016,16325998,payroll_2016,63954159,MktAssets_net_2016,65203736,ActAssets_GASB_2016,21915256,UAAL_GASB_2016,330257,actives_tot_2016,187468,beneficiaries_tot_2016,4033957,benefits_tot_2016,21518.110275268555,BeneficiaryBenefit_avg_2016,49434.22243888851,21518.109757398594,21518.109757398594,5,5,5,open,closed,closed,levpercent,levdollar,levdollar,30,30,30,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levdollar,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
117,Washington LEOFF Plan 2,WA,Safety,NA,NA,NA,8638e3,9320200,10021e3,8638e3,932e4,NA,16773,17019,17186,1661e3,1743e3,NA,8069e3,8838500,9571e3,3235,3710,4259,40.31999969482422,40.83180618286133,43.218360900878906,NA,NA,NA,1674432,1744180,1804024,124921,151486,184067,9251256,9833649,10211360,9250802,9832669,10210620,1661e3,1742900,1804024,7923759,8804869,9628990,-569e3,-481700,-45e4,9571e3,ActLiabilities_GASB_2016,1804024,payroll_2016,10211360,MktAssets_net_2016,10021e3,ActAssets_GASB_2016,-45e4,UAAL_GASB_2016,17186,actives_tot_2016,4259,beneficiaries_tot_2016,184067,expense_TotBenefits_2016,43218.360900878906,BeneficiaryBenefit_avg_2016,104970.55743046665,43218.36111763325,43218.36111763325,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,AssetSmoothingPeriod_GASB_2015,NA,openclosedf_2014,NA,pctdollf_2014,NA,UAALAmortPeriod_GASB_2014
119,Washington PERS 2/3,WA,General-S&L,NA,NA,NA,26386300,28292300,30262e3,26386e3,28292e3,NA,147679,149370,152917,8718e3,NA,NA,29321300,32007600,34759e3,37776,41879,46275,14.9740571975708,15.888822555541992,16.773916244506836,NA,NA,NA,8607757,8876898,9323463,565660,665408,776213,28100301,29515161,30485052,28098809,29511959,30482624,8718700,8984400,9323463,30120170,33085016,35517545,2935e3,3715300,4497e3,34759e3,ActLiabilities_GASB_2016,9323463,payroll_2016,30485052,MktAssets_net_2016,30262e3,ActAssets_GASB_2016,4497e3,UAAL_GASB_2016,152917,actives_tot_2016,46275,beneficiaries_tot_2016,776213,expense_TotBenefits_2016,16773.916244506836,BeneficiaryBenefit_avg_2016,60970.742298109435,16773.916801728796,16773.916801728796,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,AssetSmoothingPeriod_GASB_2015,NA,openclosedf_2014,NA,pctdollf_2014,NA,UAALAmortPeriod_GASB_2014
120,Washington School Employees Plan 2/3,WA,General-S&L,NA,NA,NA,3623800,3900600,4181e3,3624e3,3901e3,NA,53782,55805,58264,1591e3,1697e3,NA,3965e3,4381500,4826e3,10621,12312,14088,7.703999996185303,7.812215805053711,8.003478050231934,NA,NA,NA,1616447,1720489,1877907,81216,96184,112753,3856353,4067855,4214481,3856083,4067277,4214039,1590700,1696800,1877907,4066004,4473428,4870806,341200,480900,645e3,4826e3,ActLiabilities_GASB_2016,1877907,payroll_2016,4214481,MktAssets_net_2016,4181e3,ActAssets_GASB_2016,645e3,UAAL_GASB_2016,58264,actives_tot_2016,14088,beneficiaries_tot_2016,112753,expense_TotBenefits_2016,8003.478050231934,BeneficiaryBenefit_avg_2016,32231.000274612106,8003.478137421918,8003.478137421918,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,AssetSmoothingPeriod_GASB_2015,NA,openclosedf_2014,NA,pctdollf_2014,NA,UAALAmortPeriod_GASB_2014
122,Washington Teachers Plan 2/3,WA,Teachers,NA,NA,NA,9193e3,9952800,10722e3,9193e3,9953e3,NA,65469,67467,69948,4451e3,4667e3,NA,9819100,10831400,11983e3,9988,11758,13530,14.97016429901123,15.581901550292969,16.113155364990234,NA,NA,NA,4436592,4681511,5054071,149522,183212,218011,9791313,10378791,10800260,9790490,10377031,10798925,4450400,4667100,5054071,10113479,11220833,12172222,626100,878500,1261e3,11983e3,ActLiabilities_GASB_2016,5054071,payroll_2016,10800260,MktAssets_net_2016,10722e3,ActAssets_GASB_2016,1261e3,UAAL_GASB_2016,69948,actives_tot_2016,13530,beneficiaries_tot_2016,218011,expense_TotBenefits_2016,16113.155364990234,BeneficiaryBenefit_avg_2016,72254.68919768972,16113.155949741316,16113.155949741316,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,AssetSmoothingPeriod_GASB_2015,NA,openclosedf_2014,NA,pctdollf_2014,NA,UAALAmortPeriod_GASB_2014
123,West Virginia PERS,WV,General-S&L,NA,NA,NA,5208828,5565081,5888558,5208828,5565081,5888558,36413,36122,36150,1389089,1392113,1323296,6271827,6412587,6615406,24931,25679,26293,14.097126960754395,14.155341148376465,14.55052661895752,351455.46875,NA,NA,1389850,1373129,1392113,342683,363495,382577,5761109,5853556,5697380,5761109,5853811,5697470,1389089,1392113,1323296,6113764,6412246,6616588,1062999,847506,726848,6615406,ActLiabilities_GASB_2016,1323296,payroll_2016,5697380,MktAssets_net_2016,5888558,ActAssets_GASB_2016,726848,UAAL_GASB_2016,36150,actives_tot_2016,26293,beneficiaries_tot_2016,351455.46875,benefits_tot_2014,14550.52661895752,BeneficiaryBenefit_avg_2016,36605.69847856155,13366.883533640133,13366.883533640133,4,4,4,closed,closed,closed,levdollar,levdollar,levdollar,21,20,19,4,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levdollar,pctdollf_2016,19,UAALAmortPeriod_GASB_2016
124,West Virginia Teachers,WV,Teachers,NA,NA,NA,6682093,6803089,6936281,6682093,6803089,6543087,35724,35788,35811,1481786,NA,NA,10098693,10310652,10604279,34e3,34738,35440,20.725461959838867,20.462692260742188,21.138233184814453,704665.6875,NA,NA,1493515,1481786,1511271,668923,710833,749139,6682093,6803342,6543086,6682093,6803089,6543087,1481786,1649307,1638863,10115959,10268744,10652921,3416600,3507563,3667998,10604279,ActLiabilities_GASB_2016,1638863,payroll_2016,6543086,MktAssets_net_2016,6936281,ActAssets_GASB_2016,3667998,UAAL_GASB_2016,35811,actives_tot_2016,35440,beneficiaries_tot_2016,704665.6875,benefits_tot_2014,21138.233184814453,BeneficiaryBenefit_avg_2016,45764.234453101,19883.343326749437,19883.343326749437,0,0,0,closed,closed,closed,levdollar,levdollar,levdollar,20,19,NA,0,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levdollar,pctdollf_2016,19,UAALAmortPeriod_GASB_2015
